"","YR","MO","DY","HR","LAT","LON","IT","AT","SI","SST"
"530",2009,3,5,1800,-1010,51,0,291,1,295
"531",2009,3,5,2100,-1000,51,0,289,1,300
"532",2009,3,6,300,-1000,51,0,283,1,299
"533",2009,3,6,600,-990,51,0,289,1,295
"534",2009,3,6,900,-980,51,0,294,1,300
"535",2009,3,6,1200,-1000,51,0,340,1,300
"536",2009,3,6,1500,-990,51,0,292,NA,NA
"537",2009,3,6,1800,-980,51,0,285,1,305
"538",2009,3,6,2100,-980,51,0,288,1,301
"539",2009,3,7,0,-990,51,0,284,1,299
"540",2009,3,7,300,-970,51,0,285,1,301
"541",2009,3,7,600,-960,51,NA,NA,NA,NA
"542",2009,3,7,900,-950,51,0,288,1,303
"543",2009,3,7,1200,-940,51,0,305,1,302
"544",2009,3,7,1500,-910,50,0,284,1,302
"545",2009,3,7,1800,-900,50,0,286,1,297
"546",2009,3,7,2100,-880,50,0,287,1,301
"547",2009,3,8,0,-860,50,0,284,1,302
"548",2009,3,8,300,-840,50,0,283,1,302
"549",2009,3,8,600,-820,51,0,288,1,302
"550",2009,3,8,900,-800,51,0,290,1,303
"551",2009,3,8,1200,-780,51,0,360,1,306
"552",2009,3,8,1500,-760,51,0,289,1,309
"553",2009,3,8,1800,-740,50,0,288,1,302
"554",2009,3,8,2100,-720,50,NA,NA,NA,NA
"555",2009,3,11,300,-660,50,0,285,NA,NA
"556",2009,3,11,1500,-700,50,0,291,1,313
"557",2009,3,12,300,-820,50,0,288,1,305
"558",2009,3,12,1500,-890,50,0,285,1,307
"559",2009,3,13,300,-900,50,0,266,1,304
"560",2009,3,13,600,-890,50,0,268,1,303
"561",2009,3,14,300,-890,50,0,268,1,303
"562",2009,3,16,1500,-950,50,0,288,1,303
"563",2009,3,17,300,-990,51,0,287,1,307
"564",2009,3,17,1500,-970,51,0,293,1,309
"565",2009,3,18,300,-990,52,0,289,1,308
"566",2009,3,19,300,-1040,52,0,289,1,313
"567",2009,3,19,1500,-1090,52,0,295,1,308
"568",2009,3,20,300,-1270,52,0,290,1,306
"569",2009,3,20,1500,-1410,52,0,290,1,309
"570",2009,3,21,300,-1450,52,0,292,1,303
"571",2009,3,21,1500,-1510,52,0,261,1,304
"572",2009,3,22,300,-1620,52,0,277,1,306
"573",2009,3,22,1500,-1680,52,0,289,1,307
"574",2009,3,23,300,-1710,53,0,279,1,302
"575",2009,3,23,1500,-1700,53,0,272,1,301
"576",2009,3,24,300,-1680,52,0,282,1,301
"577",2009,3,24,1500,-1660,51,0,276,1,297
"578",2009,3,25,300,-1640,51,0,258,1,300
"579",2009,3,25,1500,-1650,51,0,274,1,296
"580",2009,3,26,300,-1660,51,0,272,1,299
"581",2009,3,27,300,-1750,51,0,272,1,296
"582",2009,3,27,1500,-1750,50,0,273,1,295
"583",2009,3,28,300,-1820,48,0,268,1,284
"584",2009,3,29,300,-1930,47,0,268,1,284
"585",2009,3,29,600,-1930,47,0,266,1,284
"586",2009,4,1,1800,-740,69,0,284,NA,NA
"587",2009,4,2,1200,-1030,66,0,301,1,297
"588",2009,4,2,1800,-1080,65,0,278,NA,NA
"589",2009,4,4,1800,-1080,53,0,294,NA,NA
"590",2009,4,5,600,-970,51,0,275,NA,NA
"591",2009,6,2,0,-1950,68,0,256,NA,NA
"592",2009,9,14,900,-1990,69,0,235,1,230
"593",2009,9,16,600,-1920,67,0,240,1,243
"594",2009,10,7,600,-1800,68,0,245,NA,NA
"595",2009,10,7,1200,-1670,68,0,252,NA,NA
"596",2009,10,7,1800,-1530,67,0,248,NA,NA
"597",2009,10,8,0,-1420,67,0,245,NA,NA
"598",2009,10,8,600,-1280,67,0,280,NA,NA
"599",2009,10,8,1200,-1150,67,0,260,NA,NA
"600",2009,10,8,1800,-1820,67,0,252,NA,NA
"601",2009,10,9,0,-880,66,0,260,NA,NA
"602",2009,10,9,600,-750,66,0,285,NA,NA
"603",2009,10,9,1200,-650,66,0,280,NA,NA
"604",2009,10,9,1800,-500,66,0,280,NA,NA
"605",2009,10,24,1800,-500,66,0,280,NA,NA
"606",2009,10,25,0,-590,66,0,268,7,290
"607",2009,10,25,600,-710,66,0,295,NA,NA
"608",2009,10,25,1200,-810,66,0,280,7,290
"609",2009,10,25,1800,-930,67,0,265,NA,NA
"610",2009,10,26,0,-1030,67,0,277,7,290
"611",2009,10,26,600,-1150,67,0,270,NA,NA
"612",2009,10,26,1200,-1240,67,0,283,7,290
"613",2009,10,26,1800,-1340,67,0,273,NA,NA
"614",2009,10,27,0,-1440,67,0,254,7,280
"615",2009,10,27,600,-1550,67,0,255,NA,NA
"616",2009,10,27,1200,-1660,67,0,275,7,292
"617",2009,10,27,1800,-1770,68,0,270,NA,NA
"618",2009,10,28,0,-1880,68,0,251,7,280
"619",2010,1,9,1200,-1920,69,0,270,3,290
"620",2010,2,2,600,-240,69,0,300,NA,NA
"621",2010,2,2,1200,-130,68,0,280,1,290
"622",2010,2,2,1800,-30,67,0,290,NA,NA
"623",2010,2,3,0,70,66,0,280,1,280
"624",2010,2,3,600,190,65,0,300,NA,NA
"625",2010,2,1,600,-1940,54,0,285,1,290
"626",2010,5,5,300,-1730,69,0,282,3,284
"627",2010,5,5,400,-1750,69,0,282,3,284
"628",2010,5,5,500,-1760,69,0,284,3,284
"629",2010,5,5,600,-1770,69,0,282,3,284
"630",2010,5,5,700,-1780,69,0,282,3,282
"631",2010,5,5,800,-1800,69,0,282,3,282
"632",2010,5,5,900,-1810,69,0,280,3,284
"633",2010,5,5,1000,-1820,69,0,282,3,284
"634",2010,5,5,1100,-1830,69,0,282,3,282
"635",2010,5,5,1200,-1840,69,0,282,3,284
"636",2010,5,5,1300,-1850,69,0,282,3,284
"637",2010,5,5,1400,-1860,69,0,279,3,284
"638",2010,5,5,1500,-1870,69,0,279,3,284
"639",2010,5,5,1600,-1880,69,0,279,3,282
"640",2010,5,5,1700,-1890,69,0,277,3,279
"641",2010,5,5,1800,-1900,69,0,275,3,277
"642",2010,5,5,1900,-1910,68,0,272,3,275
"643",2010,5,5,2000,-1920,68,0,272,3,275
"644",2010,5,5,2100,-1930,68,0,272,3,274
"645",2010,5,5,2200,-1940,68,0,272,3,275
"646",2010,5,5,2300,-1950,68,0,269,3,277
"647",2010,5,6,0,-1970,68,0,267,3,277
"648",2010,5,6,100,-1980,68,0,267,3,277
"649",2010,5,6,200,-1980,68,0,267,3,275
"650",2010,5,6,300,-1980,68,0,267,3,275
"651",2010,5,6,400,-1980,68,0,269,3,275
"652",2010,5,6,500,-1980,68,0,272,3,275
"653",2010,5,6,600,-1980,68,0,272,3,275
"654",2010,5,6,700,-1990,68,0,272,3,277
"655",2010,5,15,2300,-1990,65,0,259,3,275
"656",2010,5,16,0,-1980,65,0,252,3,274
"657",2010,5,16,100,-1970,65,0,239,3,277
"658",2010,5,16,200,-1960,65,0,239,3,279
"659",2010,5,16,300,-1950,65,0,229,3,277
"660",2010,5,16,400,-1940,65,0,249,3,277
"661",2010,5,16,500,-1930,65,0,264,3,279
"662",2010,5,16,600,-1920,65,0,255,3,279
"663",2010,5,16,700,-1910,65,0,260,3,282
"664",2010,5,16,800,-1900,65,0,260,3,284
"665",2010,5,16,900,-1900,65,0,260,3,284
"666",2010,5,16,1000,-1880,65,0,272,3,284
"667",2010,5,16,1100,-1880,65,0,272,3,284
"668",2010,5,16,1200,-1870,65,0,274,3,284
"669",2010,5,16,1300,-1860,65,0,279,3,284
"670",2010,5,16,1400,-1850,65,0,265,3,284
"671",2010,5,16,1500,-1840,65,0,262,3,284
"672",2010,5,16,1600,-1820,65,0,257,3,282
"673",2010,5,16,1700,-1810,65,0,257,3,282
"674",2010,5,16,1800,-1800,65,0,259,3,282
"675",2010,5,16,1900,-1790,65,0,255,3,282
"676",2010,5,16,2000,-1780,65,0,259,3,282
"677",2010,5,16,2100,-1770,65,0,260,3,282
"678",2010,5,16,2200,-1760,65,0,262,3,282
"679",2010,5,16,2300,-1750,65,0,262,3,282
"680",2010,5,17,0,-1730,64,0,264,3,282
"681",2010,5,17,100,-1720,64,0,262,3,280
"682",2010,5,17,200,-1710,64,0,264,3,280
"683",2010,5,17,300,-1700,64,0,255,3,282
"684",2010,5,17,400,-1690,64,0,259,3,282
"685",2010,5,17,500,-1690,64,0,270,3,282
"686",2010,5,17,600,-1690,64,0,267,3,282
"687",2010,5,17,700,-1690,64,0,274,3,282
"688",2010,5,17,800,-1690,64,0,274,3,282
"689",2010,5,17,900,-1690,64,0,272,3,282
"690",2010,5,17,1000,-1690,65,0,274,3,282
"691",2010,5,17,1100,-1690,64,0,274,3,282
"692",2010,5,17,1200,-1690,64,0,274,3,282
"693",2010,5,17,1300,-1690,64,0,274,3,282
"694",2010,5,17,1400,-1690,64,0,272,3,282
"695",2010,5,17,1500,-1690,64,0,270,3,282
"696",2010,5,17,1600,-1690,65,0,270,3,282
"697",2010,5,17,1700,-1690,65,0,270,3,282
"698",2010,5,17,1800,-1680,64,0,260,3,282
"699",2010,5,17,1900,-1680,65,0,265,3,282
"700",2010,5,17,2000,-1670,65,0,259,3,282
"701",2010,5,17,2100,-1660,65,0,247,3,282
"702",2010,5,17,2200,-1650,65,0,249,3,282
"703",2010,5,17,2300,-1640,65,0,259,3,282
"704",2010,5,18,0,-1630,65,0,257,3,280
"705",2010,5,18,100,-1620,65,0,252,3,282
"706",2010,5,18,200,-1620,65,0,250,3,282
"707",2010,5,18,300,-1610,65,0,249,3,282
"708",2010,5,18,400,-1600,65,0,252,3,282
"709",2010,5,18,500,-1590,65,0,254,3,282
"710",2010,5,18,600,-1580,65,0,247,3,282
"711",2010,5,18,700,-1580,65,0,250,3,282
"712",2010,5,18,800,-1580,65,0,254,3,282
"713",2010,5,18,900,-1570,65,0,254,3,282
"714",2010,5,18,1000,-1560,65,0,255,3,284
"715",2010,5,18,1100,-1550,65,0,264,3,282
"716",2010,5,18,1200,-1540,65,0,274,3,282
"717",2010,5,18,1300,-1540,64,0,274,3,284
"718",2010,5,18,1400,-1520,64,0,272,3,284
"719",2010,5,18,1500,-1520,64,0,270,3,282
"720",2010,5,18,1600,-1510,64,0,277,3,284
"721",2010,5,18,1700,-1500,64,0,277,3,284
"722",2010,5,18,1800,-1490,64,0,275,3,282
"723",2010,5,18,1900,-1480,64,0,274,3,280
"724",2010,5,18,2000,-1480,64,0,274,3,280
"725",2010,5,18,2100,-1470,64,0,272,3,280
"726",2010,5,18,2200,-1460,63,0,272,3,280
"727",2010,5,18,2300,-1450,63,0,270,3,282
"728",2010,5,19,0,-1440,63,0,272,3,282
"729",2010,5,19,100,-1430,63,0,272,3,282
"730",2010,5,19,200,-1420,63,0,272,3,282
"731",2010,5,19,300,-1410,63,0,272,3,280
"732",2010,5,19,400,-1410,63,0,274,3,282
"733",2010,5,19,500,-1400,63,0,275,3,282
"734",2010,5,19,600,-1390,63,0,275,3,282
"735",2010,5,19,700,-1380,63,0,277,3,282
"736",2010,5,19,800,-1370,62,0,279,3,282
"737",2010,5,19,900,-1360,62,0,277,3,282
"738",2010,5,19,1000,-1360,62,0,279,3,282
"739",2010,5,19,1100,-1350,62,0,277,3,282
"740",2010,5,19,1200,-1340,62,0,279,3,282
"741",2010,5,19,1300,-1340,62,0,282,3,282
"742",2010,5,19,1500,-1320,62,0,277,3,282
"743",2010,5,19,1600,-1310,62,0,277,3,280
"744",2010,5,19,1700,-1310,62,0,279,3,280
"745",2010,5,19,1800,-1300,61,0,277,3,280
"746",2010,5,19,1900,-1300,61,0,275,3,279
"747",2010,5,19,2000,-1290,61,0,277,3,279
"748",2010,5,19,2100,-1280,61,0,275,3,279
"749",2010,5,19,2200,-1280,61,0,274,3,279
"750",2010,5,19,2300,-1270,61,0,275,3,279
"751",2010,5,20,0,-1260,61,0,274,3,279
"752",2010,5,20,100,-1260,61,0,275,3,279
"753",2010,5,20,200,-1250,61,0,269,3,280
"754",2010,5,20,300,-1240,60,0,274,3,280
"755",2010,5,20,400,-1230,60,0,274,3,280
"756",2010,5,20,500,-1220,60,0,275,3,279
"757",2010,5,20,600,-1220,60,0,274,3,279
"758",2010,5,20,700,-1220,60,0,274,3,279
"759",2010,5,20,800,-1220,60,0,280,3,277
"760",2010,5,20,900,-1220,60,0,274,3,277
"761",2010,5,20,1000,-1220,60,0,289,3,279
"762",2010,5,20,1100,-1220,60,0,282,3,279
"763",2010,5,20,1200,-1220,60,0,289,3,279
"764",2010,5,20,1300,-1220,60,0,269,3,279
"765",2010,5,20,1400,-1220,60,0,269,3,277
"766",2010,5,20,1500,-1220,60,0,265,3,277
"767",2010,5,20,1600,-1220,60,0,254,3,277
"768",2010,5,20,1700,-1220,60,0,262,3,274
"769",2010,5,20,1800,-1220,60,0,269,3,277
"770",2010,5,20,1900,-1220,60,0,272,3,277
"771",2010,5,20,2000,-1220,60,0,270,3,275
"772",2010,5,20,2100,-1220,60,0,264,3,274
"773",2010,5,20,2200,-1220,60,0,269,3,275
"774",2010,5,20,2300,-1220,60,0,267,3,275
"775",2010,5,21,0,-1220,60,0,259,3,275
"776",2010,5,21,100,-1220,60,0,264,3,274
"777",2010,5,21,200,-1220,60,0,262,3,275
"778",2010,5,21,300,-1220,60,0,264,3,274
"779",2010,5,21,400,-1220,60,0,264,3,274
"780",2010,5,21,500,-1220,60,0,272,3,274
"781",2010,5,21,600,-1220,60,0,282,3,274
"782",2010,5,21,700,-1220,60,0,282,3,274
"783",2010,5,21,800,-1220,60,0,287,3,274
"784",2010,5,21,900,-1220,60,0,302,3,275
"785",2010,5,21,1000,-1220,60,0,302,3,275
"786",2010,5,21,1100,-1220,60,0,302,3,277
"787",2010,5,21,1200,-1220,60,0,277,3,277
"788",2010,5,21,1300,-1220,60,0,279,3,277
"789",2010,5,21,1400,-1220,60,0,279,3,277
"790",2010,5,21,1500,-1220,60,0,274,3,275
"791",2010,5,21,1600,-1220,60,0,255,3,277
"792",2010,5,21,1700,-1220,60,0,265,3,277
"793",2010,5,21,1800,-1220,60,0,269,3,275
"794",2010,5,21,1900,-1220,60,0,257,3,274
"795",2010,5,21,2000,-1220,60,0,257,3,274
"796",2010,5,21,2100,-1220,60,0,255,3,274
"797",2010,5,21,2200,-1220,60,0,257,3,274
"798",2010,5,21,2300,-1220,60,0,257,3,274
"799",2010,5,22,0,-1220,60,0,247,3,274
"800",2010,5,22,100,-1220,60,0,247,3,274
"801",2010,5,22,200,-1220,60,0,252,3,274
"802",2010,5,22,300,-1220,60,0,254,3,274
"803",2010,5,22,400,-1220,60,0,262,3,274
"804",2010,5,22,500,-1220,60,0,277,3,274
"805",2010,5,22,600,-1220,60,0,285,3,274
"806",2010,5,22,700,-1220,60,0,294,3,274
"807",2010,5,22,800,-1220,60,0,297,3,274
"808",2010,5,22,900,-1220,60,0,302,3,275
"809",2010,5,22,1000,-1220,60,0,297,3,275
"810",2010,5,22,1100,-1220,60,0,299,3,275
"811",2010,5,22,1200,-1220,60,0,297,3,275
"812",2010,5,22,1300,-1220,60,0,292,3,277
"813",2010,5,22,1400,-1220,60,0,282,3,275
"814",2010,5,22,1500,-1220,60,0,274,3,275
"815",2010,5,22,1600,-1220,60,0,270,3,275
"816",2010,5,22,1700,-1220,60,0,269,3,275
"817",2010,5,22,1800,-1220,60,0,264,3,275
"818",2010,5,22,2000,-1220,60,0,257,3,272
"819",2010,5,22,2100,-1220,60,0,259,3,274
"820",2010,5,22,2200,-1220,60,0,260,3,274
"821",2010,5,23,0,-1220,60,0,254,3,274
"822",2010,5,23,100,-1220,60,0,255,3,274
"823",2010,5,23,200,-1220,60,0,255,3,274
"824",2010,5,23,400,-1220,60,0,259,3,274
"825",2010,5,23,500,-1220,60,0,270,3,274
"826",2010,5,23,600,-1220,60,0,289,3,272
"827",2010,5,23,700,-1220,60,0,292,3,274
"828",2010,5,23,800,-1220,60,0,300,3,274
"829",2010,5,23,900,-1220,60,0,307,3,275
"830",2010,5,23,1000,-1220,60,0,302,3,275
"831",2010,5,23,1100,-1220,60,0,279,3,277
"832",2010,5,23,1300,-1210,60,0,270,3,279
"833",2010,5,23,1400,-1190,60,0,272,3,279
"834",2010,5,23,1500,-1180,60,0,272,3,279
"835",2010,5,23,1600,-1170,60,0,274,3,279
"836",2010,5,23,1700,-1160,60,0,275,3,280
"837",2010,5,23,1800,-1160,60,0,274,3,279
"838",2010,5,23,1900,-1170,60,0,272,3,274
"839",2010,5,23,2000,-1180,59,0,267,3,282
"840",2010,5,23,2100,-1190,59,0,270,3,285
"841",2010,5,23,2200,-1190,59,0,269,3,290
"842",2010,5,23,2300,-1200,59,0,270,3,289
"843",2010,5,24,0,-1200,59,0,272,3,290
"844",2010,5,24,100,-1210,59,0,279,3,290
"845",2010,5,24,200,-1210,59,0,275,3,289
"846",2010,5,24,300,-1210,59,0,272,3,289
"847",2010,5,24,400,-1220,59,0,282,3,290
"848",2010,5,24,500,-1230,59,0,285,3,289
"849",2010,5,24,600,-1240,59,0,284,3,289
"850",2010,5,24,700,-1250,59,0,284,3,289
"851",2010,5,24,800,-1250,59,0,284,3,294
"852",2010,5,24,900,-1260,59,0,285,3,297
"853",2010,5,24,1000,-1270,59,0,289,3,297
"854",2010,5,24,1100,-1280,58,0,294,3,297
"855",2010,5,24,1200,-1280,58,0,292,3,299
"856",2010,5,24,1300,-1290,58,0,294,3,300
"857",2010,5,24,1400,-1300,58,0,290,3,300
"858",2010,5,24,1500,-1300,58,0,287,3,300
"859",2010,5,24,1600,-1300,58,0,282,3,299
"860",2010,5,24,1700,-1300,58,0,284,3,297
"861",2010,5,24,1800,-1300,58,0,282,3,297
"862",2010,5,24,1900,-1300,58,0,280,3,294
"863",2010,5,24,2000,-1300,58,0,279,3,292
"864",2010,5,24,2100,-1300,58,0,277,3,292
"865",2010,5,24,2200,-1300,58,0,277,3,292
"866",2010,5,24,2300,-1300,58,0,275,3,292
"867",2010,5,25,0,-1300,58,0,275,3,292
"868",2010,5,25,100,-1300,58,0,280,3,292
"869",2010,5,25,200,-1300,58,0,277,3,292
"870",2010,5,25,300,-1300,58,0,279,3,292
"871",2010,5,25,400,-1300,58,0,279,3,290
"872",2010,5,25,500,-1300,57,0,287,3,292
"873",2010,5,25,600,-1300,57,0,292,3,292
"874",2010,5,25,700,-1300,57,0,294,3,295
"875",2010,5,25,800,-1300,57,0,302,3,294
"876",2010,5,25,900,-1300,57,0,294,3,295
"877",2010,5,25,1000,-1300,57,0,289,3,297
"878",2010,5,25,1100,-1310,57,0,292,3,300
"879",2010,5,25,1200,-1320,57,0,292,3,302
"880",2010,5,25,1300,-1330,57,0,294,3,300
"881",2010,5,25,1400,-1340,57,0,282,3,295
"882",2010,5,25,1500,-1330,57,0,282,3,295
"883",2010,5,25,1600,-1330,57,0,282,3,294
"884",2010,5,25,1700,-1320,57,0,280,3,294
"885",2010,5,25,1800,-1320,57,0,282,3,292
"886",2010,5,25,1900,-1310,57,0,282,3,292
"887",2010,5,25,2000,-1310,57,0,280,3,292
"888",2010,5,25,2100,-1310,57,0,279,3,290
"889",2010,5,25,2200,-1310,56,0,280,3,292
"890",2010,5,25,2300,-1300,56,0,284,3,294
"891",2010,5,26,0,-1300,56,0,284,3,292
"892",2010,5,26,100,-1290,56,0,280,3,292
"893",2010,5,26,200,-1290,56,0,280,3,292
"894",2010,5,26,300,-1290,56,0,282,3,294
"895",2010,5,26,400,-1280,56,0,284,3,294
"896",2010,5,26,500,-1280,56,0,287,3,294
"897",2010,5,26,600,-1280,56,0,289,3,294
"898",2010,5,26,700,-1280,56,0,289,3,294
"899",2010,5,26,800,-1280,56,0,294,3,294
"900",2010,5,26,900,-1280,56,0,289,3,295
"901",2010,5,26,1000,-1280,56,0,290,3,297
"902",2010,5,26,1100,-1280,56,0,290,3,297
"903",2010,5,26,1200,-1280,56,0,289,3,297
"904",2010,5,26,1300,-1280,56,0,289,3,297
"905",2010,5,26,1400,-1280,56,0,284,3,297
"906",2010,5,26,1500,-1280,56,0,284,3,297
"907",2010,5,26,1600,-1280,56,0,282,3,295
"908",2010,5,26,1700,-1280,56,0,282,3,295
"909",2010,5,26,1800,-1280,56,0,279,3,295
"910",2010,5,26,1900,-1280,56,0,277,3,295
"911",2010,5,26,2000,-1280,56,0,272,3,295
"912",2010,5,26,2100,-1280,56,0,269,3,295
"913",2010,5,26,2200,-1280,56,0,267,3,295
"914",2010,5,26,2300,-1280,56,0,264,3,295
"915",2010,5,27,0,-1280,56,0,264,3,294
"916",2010,5,27,100,-1280,56,0,264,3,294
"917",2010,5,27,200,-1280,56,0,272,3,294
"918",2010,5,27,300,-1280,56,0,267,3,294
"919",2010,5,27,400,-1280,56,0,279,3,294
"920",2010,5,27,500,-1280,56,0,282,3,294
"921",2010,5,27,600,-1280,56,0,285,3,294
"922",2010,5,27,700,-1270,56,0,285,3,294
"923",2010,5,27,800,-1270,56,0,287,3,294
"924",2010,5,27,900,-1270,56,0,289,3,294
"925",2010,5,27,1000,-1270,56,0,287,3,294
"926",2010,5,27,1100,-1270,56,0,287,3,297
"927",2010,5,27,1200,-1270,56,0,287,3,295
"928",2010,5,27,1300,-1270,56,0,287,3,295
"929",2010,5,27,1400,-1270,56,0,285,3,295
"930",2010,5,27,1500,-1270,56,0,282,3,294
"931",2010,5,27,1600,-1270,56,0,280,3,294
"932",2010,5,27,1700,-1270,56,0,277,3,294
"933",2010,5,27,1800,-1270,56,0,275,3,294
"934",2010,5,27,1900,-1270,56,0,277,3,294
"935",2010,5,27,2000,-1270,56,0,275,3,294
"936",2010,5,27,2100,-1270,56,0,274,3,294
"937",2010,5,27,2200,-1270,56,0,272,3,294
"938",2010,5,27,2300,-1270,56,0,272,3,294
"939",2010,5,28,0,-1270,56,0,264,3,294
"940",2010,5,28,100,-1270,56,0,262,3,294
"941",2010,5,28,200,-1270,56,0,262,3,294
"942",2010,5,28,300,-1270,56,0,262,3,294
"943",2010,5,28,400,-1270,56,0,274,3,292
"944",2010,5,28,500,-1270,56,0,282,3,294
"945",2010,5,28,600,-1270,56,0,287,3,294
"946",2010,5,28,700,-1270,56,0,289,3,294
"947",2010,5,28,800,-1270,56,0,289,3,295
"948",2010,5,28,900,-1270,56,0,287,3,294
"949",2010,5,28,1000,-1270,56,0,290,3,297
"950",2010,5,28,1100,-1270,56,0,297,3,297
"951",2010,5,28,1200,-1270,56,0,290,3,295
"952",2010,5,28,1300,-1270,56,0,290,3,295
"953",2010,5,28,1400,-1270,56,0,289,3,295
"954",2010,5,28,1500,-1270,56,0,285,3,294
"955",2010,5,28,1600,-1270,56,0,284,3,295
"956",2010,5,28,1700,-1270,56,0,279,3,297
"957",2010,5,28,1800,-1270,56,0,277,3,294
"958",2010,5,28,1900,-1270,56,0,275,3,295
"959",2010,5,28,2000,-1270,56,0,274,3,297
"960",2010,5,28,2100,-1270,56,0,272,3,295
"961",2010,5,28,2200,-1270,56,0,269,3,295
"962",2010,5,28,2300,-1270,56,0,267,3,294
"963",2010,5,29,0,-1270,56,0,267,3,294
"964",2010,5,29,100,-1270,56,0,269,3,294
"965",2010,5,29,200,-1270,56,0,267,3,294
"966",2010,5,29,300,-1270,56,0,267,3,294
"967",2010,5,29,400,-1270,56,0,269,3,294
"968",2010,5,29,500,-1270,56,0,280,3,294
"969",2010,5,29,600,-1270,56,0,287,3,294
"970",2010,5,29,700,-1270,56,0,289,3,294
"971",2010,5,29,800,-1270,56,0,285,3,295
"972",2010,5,29,900,-1270,56,0,289,3,295
"973",2010,5,29,1000,-1270,56,0,289,3,297
"974",2010,5,29,1100,-1270,56,0,289,3,297
"975",2010,5,29,1200,-1270,56,0,292,3,295
"976",2010,5,29,1300,-1270,56,0,289,3,295
"977",2010,5,29,1400,-1270,56,0,287,3,294
"978",2010,5,29,1500,-1270,56,0,284,3,294
"979",2010,5,29,1600,-1270,56,0,279,3,294
"980",2010,5,29,1700,-1270,56,0,275,3,294
"981",2010,5,29,1800,-1270,56,0,272,3,294
"982",2010,5,29,1900,-1270,56,0,274,3,295
"983",2010,5,29,2000,-1270,56,0,269,3,295
"984",2010,5,29,2100,-1270,56,0,262,3,295
"985",2010,5,29,2200,-1270,56,0,262,3,295
"986",2010,5,29,2300,-1270,56,0,264,3,294
"987",2010,5,30,0,-1270,56,0,269,3,294
"988",2010,5,30,100,-1270,56,0,272,3,294
"989",2010,5,30,200,-1270,56,0,272,3,294
"990",2010,5,30,300,-1270,56,0,270,3,294
"991",2010,5,30,400,-1270,56,0,277,3,294
"992",2010,5,30,500,-1270,56,0,284,3,294
"993",2010,5,30,600,-1270,56,0,287,3,292
"994",2010,5,30,700,-1260,56,0,299,3,294
"995",2010,5,30,800,-1270,56,0,305,3,294
"996",2010,5,30,900,-1270,56,0,314,3,294
"997",2010,5,30,1000,-1270,56,0,309,3,294
"998",2010,5,30,1100,-1270,56,0,307,3,294
"999",2010,5,30,1200,-1270,56,0,304,3,294
"1000",2010,5,30,1300,-1270,56,0,299,3,294
"1001",2010,5,30,1500,-1270,56,0,282,3,294
"1002",2010,5,30,1600,-1270,56,0,274,3,294
"1003",2010,5,30,1700,-1270,56,0,272,3,294
"1004",2010,5,30,1800,-1270,56,0,274,3,292
"1005",2010,5,30,1900,-1270,56,0,272,3,292
"1006",2010,5,30,2000,-1270,56,0,264,3,292
"1007",2010,5,30,2100,-1270,56,0,257,3,292
"1008",2010,5,30,2200,-1270,56,0,267,3,292
"1009",2010,5,30,2300,-1270,56,0,264,3,292
"1010",2010,5,31,0,-1270,56,0,262,3,292
"1011",2010,5,31,100,-1270,56,0,264,3,292
"1012",2010,5,31,200,-1270,56,0,264,3,292
"1013",2010,5,31,300,-1270,56,0,265,3,292
"1014",2010,5,31,400,-1270,56,0,265,3,292
"1015",2010,5,31,500,-1270,56,0,284,3,292
"1016",2010,5,31,600,-1260,56,0,287,3,292
"1017",2010,5,31,700,-1260,56,0,289,3,292
"1018",2010,5,31,800,-1260,56,0,292,3,292
"1019",2010,5,31,900,-1260,56,0,287,3,292
"1020",2010,5,31,1000,-1260,56,0,289,3,292
"1021",2010,5,31,1100,-1260,56,0,285,3,292
"1022",2010,5,31,1200,-1260,56,0,287,3,292
"1023",2010,5,31,1300,-1260,56,0,287,3,292
"1024",2010,5,31,1400,-1260,56,0,285,3,292
"1025",2010,5,31,1500,-1260,56,0,280,3,292
"1026",2010,5,31,1600,-1260,56,0,277,3,292
"1027",2010,5,31,1700,-1260,56,0,277,3,292
"1028",2010,5,31,1800,-1260,56,0,277,3,292
"1029",2010,5,31,1900,-1260,56,0,277,3,292
"1030",2010,5,31,2000,-1260,56,0,275,3,292
"1031",2010,5,31,2100,-1260,56,0,279,3,292
"1032",2010,5,31,2200,-1260,56,0,280,3,292
"1033",2010,5,31,2300,-1260,56,0,279,3,292
"1034",2010,5,18,1800,-1980,69,0,252,1,280
"1035",2010,6,11,1200,-1640,69,0,254,3,270
"1036",2010,6,11,1800,-1720,68,0,256,3,250
"1037",2010,6,12,0,-1800,67,0,230,3,267
"1038",2010,6,12,600,-1890,66,0,255,3,240
"1039",2010,6,12,1200,-1970,65,0,250,3,265
"1040",2010,6,3,0,-1920,69,0,229,1,267
"1041",2010,6,1,0,-1260,56,0,279,3,290
"1042",2010,6,1,100,-1260,56,0,282,3,290
"1043",2010,6,1,200,-1260,56,0,284,3,292
"1044",2010,6,1,300,-1260,56,0,280,3,290
"1045",2010,6,1,400,-1260,56,0,280,3,290
"1046",2010,6,1,500,-1260,56,0,284,3,290
"1047",2010,6,1,600,-1260,56,0,287,3,290
"1048",2010,6,1,700,-1260,56,0,287,3,290
"1049",2010,6,1,800,-1260,56,0,294,3,290
"1050",2010,6,1,900,-1260,56,0,294,3,292
"1051",2010,6,1,1000,-1260,56,0,299,3,292
"1052",2010,6,1,1100,-1260,56,0,300,3,292
